Timesteps,RolloutActions,RolloutActionEntropy,RolloutDominantAction,RolloutDominantActionFraction,train_approx_kl,train_clip_fraction,train_clip_range,train_entropy_loss,train_explained_variance,train_learning_rate,train_loss,train_policy_gradient_loss,train_value_loss,rollout_ep_len_mean,rollout_ep_rew_mean
1024,"{""0"": 235, ""1"": 247, ""2"": 300, ""3"": 242}",1.381394,2,0.292969,,,,,,,,,,,
2048,"{""0"": 271, ""1"": 238, ""2"": 235, ""3"": 280}",1.383309,3,0.273438,0.0027575513813644648,0.0302734375,0.0998976,-1.3847389593720436,-0.0006879568099975586,0.000249744,0.03148389235138893,-0.001312830310780555,0.19373512314632535,,
3072,"{""0"": 280, ""1"": 238, ""2"": 224, ""3"": 282}",1.381308,3,0.275391,0.0006787672755308449,0.0,0.0997952,-1.3829131498932838,0.014271318912506104,0.00024948799999999997,0.02564530074596405,-0.0003359864931553602,0.07663927366957068,,
4096,"{""0"": 308, ""1"": 241, ""2"": 227, ""3"": 248}",1.379225,0,0.300781,0.000974576105363667,0.0,0.09969280000000001,-1.3801273182034492,0.08180022239685059,0.000249232,0.01845591887831688,-0.0005200392042752355,0.06114581320434809,,
5120,"{""0"": 288, ""1"": 242, ""2"": 235, ""3"": 259}",1.383155,0,0.28125,8.238822920247912e-05,0.0,0.09959040000000001,-1.3837789967656136,0.09640556573867798,0.000248976,0.013890527188777924,0.00011508740135468543,0.06316192098893225,,
6144,"{""0"": 260, ""1"": 272, ""2"": 201, ""3"": 291}",1.377315,3,0.28418,0.000478678266517818,0.0,0.09948800000000001,-1.3823279589414597,0.2176075577735901,0.00024872,0.007316663861274719,-0.0004203050339128822,0.05869502457790077,,
7168,"{""0"": 239, ""1"": 272, ""2"": 225, ""3"": 288}",1.381464,3,0.28125,0.0007791487732902169,0.0,0.0993856,-1.3812612444162369,0.17877453565597534,0.000248464,0.01320909708738327,-0.00045769521966576576,0.07481115660630167,,
8192,"{""0"": 233, ""1"": 259, ""2"": 232, ""3"": 300}",1.380604,3,0.292969,0.00034730701008811593,0.0,0.09928320000000002,-1.3802995085716248,0.3390934467315674,0.00024820800000000003,0.010284669697284698,1.649261685088277e-05,0.05864343396387994,,
9216,"{""0"": 215, ""1"": 250, ""2"": 236, ""3"": 323}",1.374149,3,0.31543,0.0006685367552563548,0.0,0.09918080000000001,-1.3791222795844078,0.3937494158744812,0.000247952,0.010121439583599567,-5.711184348911047e-05,0.06080154678784311,,
10240,"{""0"": 217, ""1"": 222, ""2"": 260, ""3"": 325}",1.372534,3,0.317383,0.002266552299261093,0.057373046875,0.09907840000000001,-1.3696631416678429,0.25485849380493164,0.000247696,0.016939677298069,-0.0023132346686907113,0.06929993000812829,,
11264,"{""0"": 204, ""1"": 231, ""2"": 235, ""3"": 354}",1.362303,3,0.345703,0.0002901807310990989,0.080810546875,0.09897600000000001,-1.353835567831993,0.3562754988670349,0.00024744,0.005542930215597153,-2.2746040485799313e-05,0.04673128528520465,,
12288,"{""0"": 208, ""1"": 219, ""2"": 218, ""3"": 379}",1.350846,3,0.370117,0.0008102432475425303,0.1025390625,0.0988736,-1.3486352786421776,0.40902572870254517,0.000247184,0.005131101235747337,-0.0019094066228717566,0.05028532212600112,,
13312,"{""0"": 185, ""1"": 255, ""2"": 196, ""3"": 388}",1.33951,3,0.378906,0.0011460119858384132,0.089599609375,0.0987712,-1.3341876789927483,0.346840500831604,0.000246928,0.004816863685846329,-0.001525554311228916,0.052162292413413525,,
14336,"{""0"": 209, ""1"": 268, ""2"": 192, ""3"": 355}",1.356303,3,0.34668,0.001191875315271318,0.0,0.0986688,-1.329064354300499,0.5437482595443726,0.000246672,0.004129346460103989,4.374736454337835e-05,0.0389659081120044,,
15360,"{""0"": 202, ""1"": 229, ""2"": 195, ""3"": 398}",1.338273,3,0.388672,0.0005827276036143303,0.0,0.0985664,-1.3537642359733582,0.518500566482544,0.000246416,0.01054922305047512,-0.00011482337140478194,0.05404446553438902,,
16384,"{""0"": 196, ""1"": 231, ""2"": 189, ""3"": 408}",1.33089,3,0.398438,0.0032674837857484818,0.043701171875,0.098464,-1.3327753767371178,0.5287599563598633,0.00024616,0.008844127878546715,-0.0010910512355621904,0.05820305761881173,,
17408,"{""0"": 180, ""1"": 205, ""2"": 225, ""3"": 414}",1.326706,3,0.404297,0.0015509428922086954,0.109130859375,0.09836160000000001,-1.352096140384674,0.3440358638763428,0.000245904,0.025012575089931488,-0.0011658727598842233,0.07536171330139041,,
18432,"{""0"": 209, ""1"": 211, ""2"": 202, ""3"": 402}",1.337103,3,0.392578,0.002410754095762968,0.10693359375,0.0982592,-1.3316383883357048,0.5251830816268921,0.000245648,-0.008639563806355,-0.0027231482381466776,0.027614098507910967,,
19456,"{""0"": 188, ""1"": 190, ""2"": 205, ""3"": 441}",1.30855,3,0.430664,0.0010621934197843075,0.054931640625,0.0981568,-1.310199074447155,0.48037242889404297,0.000245392,0.011277862824499607,-0.0016933062870521098,0.05282271304167807,,
20480,"{""0"": 220, ""1"": 153, ""2"": 193, ""3"": 458}",1.288835,3,0.447266,0.0013134594773873687,0.019287109375,0.0980544,-1.3207490146160126,0.6179463863372803,0.000245136,0.0038097314536571503,-0.0008783561643213034,0.03745217982213944,,
21504,"{""0"": 195, ""1"": 161, ""2"": 222, ""3"": 446}",1.300146,3,0.435547,0.0029856902547180653,0.177001953125,0.097952,-1.2896472737193108,0.5266803503036499,0.00024488,-0.005465599708259106,-0.003853767702821642,0.03426256636157632,,
22528,"{""0"": 169, ""1"": 175, ""2"": 237, ""3"": 443}",1.300444,3,0.432617,0.0021948942448943853,0.164306640625,0.09784960000000001,-1.2727025970816612,0.5926528573036194,0.00024462400000000003,0.004043292254209518,-0.000549440155737102,0.033412528689950705,,
23552,"{""0"": 220, ""1"": 181, ""2"": 251, ""3"": 372}",1.349203,3,0.363281,0.0023335833102464676,0.176025390625,0.0977472,-1.3301786854863167,0.6241710782051086,0.000244368,0.0031683025881648064,-0.002720707969274372,0.030631865607574582,,
24576,"{""0"": 195, ""1"": 211, ""2"": 264, ""3"": 354}",1.357977,3,0.345703,0.002040240215137601,0.0,0.0976448,-1.3494000285863876,0.3794771432876587,0.000244112,0.011700938455760479,-0.00043179947533644736,0.04997376166284084,,
25600,"{""0"": 195, ""1"": 162, ""2"": 299, ""3"": 368}",1.33476,3,0.359375,0.0035771464463323355,0.080322265625,0.0975424,-1.3406106755137444,0.5838794708251953,0.000243856,0.006693609058856964,-0.0006789848848711699,0.042843778152018785,,
26624,"{""0"": 187, ""1"": 188, ""2"": 312, ""3"": 337}",1.349584,3,0.329102,0.0014322377974167466,0.064453125,0.09744000000000001,-1.355890430510044,0.6248733997344971,0.0002436,0.010912630707025528,-0.001447218208340928,0.05139818671159446,,
27648,"{""0"": 165, ""1"": 191, ""2"": 269, ""3"": 399}",1.32577,3,0.389648,0.0017829607240855694,0.0009765625,0.09733760000000001,-1.3416763469576836,0.594406008720398,0.00024334400000000002,0.014188268221914768,-0.00034183263778686523,0.046428713481873274,,
28672,"{""0"": 174, ""1"": 163, ""2"": 304, ""3"": 383}",1.322067,3,0.374023,0.001348411780782044,0.0,0.09723520000000001,-1.3353749588131905,0.5501940846443176,0.000243088,0.004847850650548935,-0.0009019380086101592,0.04872815520502627,,
29696,"{""0"": 163, ""1"": 177, ""2"": 292, ""3"": 392}",1.321309,3,0.382812,0.0009846484754234552,0.07861328125,0.0971328,-1.3088049814105034,0.5082527995109558,0.000242832,0.010428148321807384,-0.0010533739114180207,0.06550690880976617,,
30720,"{""0"": 176, ""1"": 170, ""2"": 272, ""3"": 406}",1.319706,3,0.396484,0.0019239389803260565,0.078369140625,0.09703040000000002,-1.3069877624511719,0.48224353790283203,0.00024257600000000002,0.0029745176434516907,-0.0027997555735055357,0.05838043428957462,,
31744,"{""0"": 171, ""1"": 186, ""2"": 304, ""3"": 363}",1.336884,3,0.354492,0.0008563530864194036,0.005126953125,0.09692800000000001,-1.295400358736515,0.6432262659072876,0.00024232000000000002,0.005599208176136017,-0.0002931858762167394,0.04030947177670896,,
32768,"{""0"": 176, ""1"": 169, ""2"": 334, ""3"": 345}",1.331958,3,0.336914,0.0013716939138248563,0.047607421875,0.09682560000000001,-1.3242049515247345,0.6246938109397888,0.000242064,-0.0004373118281364441,-0.0018081699090544134,0.0511905497405678,,
33792,"{""0"": 155, ""1"": 141, ""2"": 325, ""3"": 403}",1.290045,3,0.393555,0.0016701542772352695,0.01123046875,0.09672320000000001,-1.3117821291089058,0.6270488500595093,0.000241808,0.010215001180768013,-0.0011145432945340872,0.04549872572533786,,
34816,"{""0"": 156, ""1"": 161, ""2"": 342, ""3"": 365}",1.3115,3,0.356445,0.0009157972526736557,0.01171875,0.0966208,-1.314595215022564,0.6594893336296082,0.000241552,0.009701553732156754,-0.0004625736619345844,0.058375010499730706,,
35840,"{""0"": 152, ""1"": 196, ""2"": 352, ""3"": 324}",1.330789,2,0.34375,0.00043155596358701587,0.0,0.0965184,-1.3124744594097137,0.634849488735199,0.00024129600000000003,0.009070307947695255,-0.0014094656507950276,0.06171742011792958,,
36864,"{""0"": 160, ""1"": 192, ""2"": 350, ""3"": 322}",1.334646,2,0.341797,0.002166777616366744,0.073974609375,0.096416,-1.3257349580526352,0.7280545234680176,0.00024104,-0.0035564936697483063,-0.0017948707973118871,0.051303566666319966,,
37888,"{""0"": 197, ""1"": 190, ""2"": 292, ""3"": 345}",1.353971,3,0.336914,0.0020224256440997124,0.158935546875,0.0963136,-1.3371582850813866,0.665446400642395,0.000240784,0.0065282657742500305,-0.004145386250456795,0.0511609916575253,,
